user_id,order_id,date,category,product_id,product_name,quantity,price,cost_price
U0008,ORD0094,2024-06-27,Beauty,P0015,Perfume,1,633.17,388.73
U0056,ORD0386,2024-03-05,Clothing,P0020,Dress,2,2147.43,1572.02
U0117,ORD0350,2023-06-11,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0095,ORD0320,2023-11-29,Clothing,P0016,T-shirt,2,1940.37,1263.49
U0199,ORD0965,2024-08-04,Beauty,P0015,Perfume,1,633.17,388.73
U0153,ORD0087,2023-02-23,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0040,ORD0162,2024-09-24,Clothing,P0016,T-shirt,2,1940.37,1263.49
U0013,ORD0691,2023-03-25,Clothing,P0020,Dress,1,2147.43,1572.02
U0070,ORD0454,2024-11-08,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0109,ORD0498,2024-09-13,Grocery,P0008,Pasta Pack,2,527.28,345.38
U0114,ORD0425,2023-10-07,Home & Kitchen,P0023,Dinner Set,1,1664.51,1329.54
U0056,ORD0774,2024-06-08,Home & Kitchen,P0025,Bedsheet Set,1,2960.2,1940.28
U0030,ORD0354,2024-03-16,Grocery,P0006,Basmati Rice 5kg,1,237.05,211.21
U0029,ORD0291,2024-11-25,Grocery,P0006,Basmati Rice 5kg,3,237.05,211.21
U0174,ORD0608,2024-05-13,Beauty,P0015,Perfume,1,633.17,388.73
U0135,ORD0684,2023-11-12,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0012,ORD0226,2024-02-09,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0154,ORD0057,2023-01-08,Electronics,P0001,Smartphone,2,4370.86,3869.15
U0053,ORD0309,2023-08-05,Home & Kitchen,P0023,Dinner Set,1,1664.51,1329.54
U0197,ORD0141,2023-09-19,Fitness,P0026,Yoga Mat,1,7765.8,6465.34
U0075,ORD0336,2023-05-03,Electronics,P0003,Bluetooth Speaker,2,2404.17,1555.01
U0002,ORD0510,2024-03-16,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0045,ORD0133,2024-01-25,Fitness,P0028,Resistance Bands,3,4903.83,4298.51
U0137,ORD0721,2023-08-24,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0129,ORD0573,2024-11-15,Fitness,P0027,Dumbbells,2,7534.14,6543.01
U0091,ORD0074,2024-02-11,Clothing,P0016,T-shirt,3,1940.37,1263.49
U0190,ORD0044,2024-03-22,Home & Kitchen,P0023,Dinner Set,2,1664.51,1329.54
U0005,ORD0471,2023-03-21,Home & Kitchen,P0022,Water Bottle,2,654.75,571.46
U0081,ORD0590,2024-03-15,Fitness,P0030,Treadmill,1,648.25,452.22
U0147,ORD0415,2024-12-27,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0164,ORD0428,2023-10-24,Home & Kitchen,P0025,Bedsheet Set,1,2960.2,1940.28
U0030,ORD0415,2023-01-22,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0084,ORD0176,2024-09-24,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0118,ORD0852,2024-12-07,Electronics,P0002,Smartwatch,2,7587.95,5915.55
U0093,ORD0091,2024-03-23,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0028,ORD0250,2024-03-22,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0151,ORD0411,2024-06-20,Grocery,P0010,Almonds 500g,3,977.5,671.9
U0021,ORD0406,2023-11-14,Clothing,P0019,Jacket,3,1122.46,706.37
U0191,ORD0348,2023-08-15,Fitness,P0028,Resistance Bands,2,4903.83,4298.51
U0086,ORD0798,2023-06-22,Home & Kitchen,P0021,Mixer Grinder,2,1049.17,785.36
U0020,ORD0523,2024-10-10,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0030,ORD0544,2024-06-06,Grocery,P0010,Almonds 500g,1,977.5,671.9
U0050,ORD0928,2023-12-24,Fitness,P0030,Treadmill,2,648.25,452.22
U0090,ORD0745,2024-10-22,Clothing,P0017,Jeans,1,475.64,420.78
U0038,ORD0242,2023-04-16,Fitness,P0027,Dumbbells,2,7534.14,6543.01
U0038,ORD0263,2023-07-22,Fitness,P0030,Treadmill,1,648.25,452.22
U0045,ORD0617,2023-06-06,Electronics,P0005,Power Bank,3,6410.04,5207.66
U0195,ORD0778,2024-11-02,Home & Kitchen,P0024,Wall Clock,2,1902.7,1438.48
U0020,ORD0182,2024-10-05,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0127,ORD0476,2024-07-31,Fitness,P0028,Resistance Bands,2,4903.83,4298.51
U0195,ORD0594,2024-04-04,Home & Kitchen,P0023,Dinner Set,1,1664.51,1329.54
U0175,ORD0947,2024-08-01,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0165,ORD0651,2024-10-01,Electronics,P0005,Power Bank,1,6410.04,5207.66
U0083,ORD0885,2024-10-04,Fitness,P0026,Yoga Mat,3,7765.8,6465.34
U0081,ORD0155,2024-03-26,Beauty,P0011,Face Wash,1,650.67,417.63
U0018,ORD0481,2024-03-28,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0162,ORD0311,2023-10-09,Fitness,P0030,Treadmill,1,648.25,452.22
U0152,ORD0058,2023-12-27,Grocery,P0008,Pasta Pack,1,527.28,345.38
U0130,ORD0076,2023-11-14,Clothing,P0019,Jacket,2,1122.46,706.37
U0119,ORD0463,2023-02-08,Home & Kitchen,P0023,Dinner Set,3,1664.51,1329.54
U0015,ORD0378,2023-10-21,Fitness,P0027,Dumbbells,2,7534.14,6543.01
U0020,ORD0661,2023-04-03,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0158,ORD0609,2024-06-03,Electronics,P0003,Bluetooth Speaker,2,2404.17,1555.01
U0099,ORD0474,2024-08-17,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0142,ORD0978,2023-02-12,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0116,ORD0931,2024-08-08,Grocery,P0009,Green Tea,1,747.64,566.28
U0167,ORD0193,2023-11-26,Fitness,P0026,Yoga Mat,1,7765.8,6465.34
U0155,ORD0488,2024-05-28,Home & Kitchen,P0023,Dinner Set,1,1664.51,1329.54
U0039,ORD0981,2023-03-05,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0116,ORD0106,2023-12-18,Beauty,P0011,Face Wash,1,650.67,417.63
U0183,ORD0087,2024-05-31,Clothing,P0017,Jeans,1,475.64,420.78
U0166,ORD0177,2023-02-10,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0064,ORD0725,2024-03-24,Grocery,P0008,Pasta Pack,2,527.28,345.38
U0113,ORD0537,2024-06-19,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0157,ORD0163,2024-01-08,Electronics,P0002,Smartwatch,2,7587.95,5915.55
U0096,ORD0940,2023-10-17,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0100,ORD0419,2023-12-13,Clothing,P0019,Jacket,1,1122.46,706.37
U0174,ORD0613,2023-02-23,Electronics,P0003,Bluetooth Speaker,3,2404.17,1555.01
U0162,ORD0663,2023-12-09,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0017,ORD0338,2023-04-07,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0143,ORD0695,2024-01-31,Beauty,P0011,Face Wash,1,650.67,417.63
U0073,ORD0259,2024-11-03,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0155,ORD0895,2023-06-03,Home & Kitchen,P0025,Bedsheet Set,1,2960.2,1940.28
U0086,ORD0084,2024-08-19,Grocery,P0009,Green Tea,1,747.64,566.28
U0170,ORD0145,2023-12-25,Clothing,P0017,Jeans,1,475.64,420.78
U0080,ORD0991,2024-11-02,Clothing,P0019,Jacket,1,1122.46,706.37
U0179,ORD0679,2024-02-06,Clothing,P0020,Dress,1,2147.43,1572.02
U0034,ORD0610,2024-12-26,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0022,ORD0318,2024-07-26,Fitness,P0029,Protein Powder,1,981.39,646.53
U0097,ORD0659,2023-12-03,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0033,ORD0687,2024-12-20,Electronics,P0001,Smartphone,2,4370.86,3869.15
U0190,ORD0702,2024-06-23,Electronics,P0001,Smartphone,3,4370.86,3869.15
U0024,ORD0662,2024-11-17,Clothing,P0016,T-shirt,3,1940.37,1263.49
U0109,ORD0521,2024-01-06,Beauty,P0011,Face Wash,1,650.67,417.63
U0005,ORD0372,2023-11-13,Beauty,P0011,Face Wash,1,650.67,417.63
U0047,ORD0974,2023-08-08,Clothing,P0020,Dress,1,2147.43,1572.02
U0088,ORD0971,2024-05-12,Beauty,P0012,Shampoo,1,362.93,257.65
U0050,ORD0232,2023-05-21,Home & Kitchen,P0022,Water Bottle,1,654.75,571.46
U0040,ORD0080,2023-10-30,Electronics,P0005,Power Bank,1,6410.04,5207.66
U0026,ORD0520,2024-07-06,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0190,ORD0905,2024-06-23,Clothing,P0020,Dress,1,2147.43,1572.02
U0010,ORD0678,2023-12-11,Electronics,P0002,Smartwatch,2,7587.95,5915.55
U0197,ORD0633,2023-05-15,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0153,ORD0386,2023-06-07,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0042,ORD0186,2024-12-10,Electronics,P0001,Smartphone,2,4370.86,3869.15
U0198,ORD0640,2023-06-19,Fitness,P0027,Dumbbells,3,7534.14,6543.01
U0185,ORD0449,2023-02-14,Fitness,P0030,Treadmill,1,648.25,452.22
U0106,ORD0374,2024-11-23,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0185,ORD0244,2024-03-30,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0157,ORD0292,2024-04-04,Clothing,P0017,Jeans,1,475.64,420.78
U0060,ORD0547,2023-09-02,Clothing,P0019,Jacket,1,1122.46,706.37
U0080,ORD0989,2024-04-25,Home & Kitchen,P0025,Bedsheet Set,1,2960.2,1940.28
U0050,ORD0377,2024-11-25,Beauty,P0015,Perfume,1,633.17,388.73
U0147,ORD0452,2024-04-17,Fitness,P0029,Protein Powder,1,981.39,646.53
U0197,ORD0289,2024-01-27,Fitness,P0029,Protein Powder,1,981.39,646.53
U0129,ORD0541,2024-03-04,Home & Kitchen,P0022,Water Bottle,2,654.75,571.46
U0042,ORD0837,2023-07-24,Electronics,P0005,Power Bank,2,6410.04,5207.66
U0155,ORD0142,2023-09-14,Fitness,P0030,Treadmill,1,648.25,452.22
U0014,ORD0657,2024-05-07,Electronics,P0003,Bluetooth Speaker,2,2404.17,1555.01
U0096,ORD0568,2023-04-16,Grocery,P0010,Almonds 500g,1,977.5,671.9
U0183,ORD0867,2024-06-12,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0032,ORD0292,2023-03-27,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0196,ORD0165,2023-10-07,Fitness,P0030,Treadmill,2,648.25,452.22
U0116,ORD0928,2024-06-09,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0038,ORD0851,2024-03-23,Home & Kitchen,P0021,Mixer Grinder,1,1049.17,785.36
U0024,ORD0970,2023-08-16,Grocery,P0008,Pasta Pack,3,527.28,345.38
U0116,ORD0906,2023-12-24,Beauty,P0012,Shampoo,2,362.93,257.65
U0007,ORD0425,2023-02-24,Electronics,P0005,Power Bank,1,6410.04,5207.66
U0102,ORD0515,2024-01-18,Electronics,P0003,Bluetooth Speaker,2,2404.17,1555.01
U0061,ORD0396,2023-03-25,Clothing,P0017,Jeans,1,475.64,420.78
U0096,ORD0230,2023-01-29,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0082,ORD0954,2023-04-12,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0183,ORD0666,2023-12-10,Grocery,P0009,Green Tea,2,747.64,566.28
U0038,ORD0141,2023-02-09,Clothing,P0020,Dress,2,2147.43,1572.02
U0074,ORD0940,2024-04-28,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0179,ORD0852,2023-05-23,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0195,ORD0723,2024-04-25,Fitness,P0029,Protein Powder,1,981.39,646.53
U0115,ORD0631,2023-01-06,Beauty,P0015,Perfume,1,633.17,388.73
U0021,ORD0020,2023-09-20,Beauty,P0015,Perfume,1,633.17,388.73
U0056,ORD0856,2023-06-03,Fitness,P0030,Treadmill,1,648.25,452.22
U0141,ORD0963,2024-09-15,Home & Kitchen,P0025,Bedsheet Set,2,2960.2,1940.28
U0136,ORD0434,2023-04-24,Fitness,P0028,Resistance Bands,2,4903.83,4298.51
U0199,ORD0296,2023-09-01,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0078,ORD0125,2023-02-18,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0062,ORD0430,2024-10-16,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0160,ORD0469,2023-03-06,Home & Kitchen,P0025,Bedsheet Set,3,2960.2,1940.28
U0029,ORD0857,2024-05-26,Clothing,P0018,Sneakers,1,2907.21,2449.38
U0153,ORD0549,2023-01-17,Home & Kitchen,P0023,Dinner Set,2,1664.51,1329.54
U0162,ORD0528,2024-08-11,Fitness,P0026,Yoga Mat,1,7765.8,6465.34
U0062,ORD0736,2023-05-28,Electronics,P0002,Smartwatch,3,7587.95,5915.55
U0075,ORD0440,2023-01-02,Grocery,P0007,Olive Oil 1L,2,1698.4,1127.23
U0158,ORD0362,2023-09-04,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0147,ORD0427,2023-07-11,Grocery,P0007,Olive Oil 1L,2,1698.4,1127.23
U0171,ORD0685,2023-03-29,Fitness,P0026,Yoga Mat,3,7765.8,6465.34
U0135,ORD0999,2024-01-05,Fitness,P0026,Yoga Mat,1,7765.8,6465.34
U0018,ORD0977,2024-06-22,Home & Kitchen,P0023,Dinner Set,1,1664.51,1329.54
U0140,ORD0520,2024-06-03,Electronics,P0005,Power Bank,1,6410.04,5207.66
U0142,ORD0021,2024-02-04,Electronics,P0004,Laptop Stand,3,1522.75,1309.34
U0121,ORD0045,2024-10-12,Grocery,P0008,Pasta Pack,1,527.28,345.38
U0100,ORD0383,2023-09-17,Clothing,P0020,Dress,1,2147.43,1572.02
U0192,ORD0017,2024-01-01,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0018,ORD0354,2023-09-04,Clothing,P0020,Dress,1,2147.43,1572.02
U0188,ORD0673,2024-10-05,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0027,ORD0791,2024-08-18,Fitness,P0030,Treadmill,1,648.25,452.22
U0189,ORD0775,2023-12-07,Electronics,P0002,Smartwatch,2,7587.95,5915.55
U0035,ORD0046,2023-12-27,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0140,ORD0347,2024-10-20,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0045,ORD0851,2024-12-02,Electronics,P0002,Smartwatch,3,7587.95,5915.55
U0119,ORD0713,2024-05-05,Beauty,P0012,Shampoo,1,362.93,257.65
U0162,ORD0187,2023-05-19,Grocery,P0009,Green Tea,3,747.64,566.28
U0017,ORD0734,2024-04-13,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0010,ORD0301,2023-07-26,Clothing,P0016,T-shirt,3,1940.37,1263.49
U0012,ORD0811,2023-07-24,Electronics,P0002,Smartwatch,2,7587.95,5915.55
U0011,ORD0324,2023-11-14,Home & Kitchen,P0023,Dinner Set,1,1664.51,1329.54
U0132,ORD0408,2024-07-10,Electronics,P0001,Smartphone,2,4370.86,3869.15
U0122,ORD0260,2023-02-07,Clothing,P0019,Jacket,3,1122.46,706.37
U0193,ORD0663,2023-07-15,Beauty,P0013,Lip Balm,1,510.46,426.52
U0074,ORD0366,2023-02-18,Grocery,P0009,Green Tea,3,747.64,566.28
U0168,ORD0340,2023-10-07,Home & Kitchen,P0021,Mixer Grinder,2,1049.17,785.36
U0032,ORD0819,2024-01-12,Electronics,P0001,Smartphone,3,4370.86,3869.15
U0112,ORD0911,2024-02-14,Home & Kitchen,P0021,Mixer Grinder,1,1049.17,785.36
U0191,ORD0451,2024-01-31,Beauty,P0011,Face Wash,1,650.67,417.63
U0087,ORD0998,2023-07-11,Fitness,P0029,Protein Powder,1,981.39,646.53
U0128,ORD0709,2024-05-24,Fitness,P0028,Resistance Bands,2,4903.83,4298.51
U0095,ORD0947,2024-06-15,Grocery,P0008,Pasta Pack,1,527.28,345.38
U0069,ORD0821,2023-03-26,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0187,ORD0435,2023-03-22,Grocery,P0009,Green Tea,3,747.64,566.28
U0111,ORD0617,2023-07-04,Beauty,P0012,Shampoo,2,362.93,257.65
U0140,ORD0301,2023-11-25,Grocery,P0008,Pasta Pack,3,527.28,345.38
U0027,ORD0082,2023-12-02,Grocery,P0009,Green Tea,2,747.64,566.28
U0170,ORD0303,2023-11-10,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0115,ORD0618,2024-03-12,Fitness,P0026,Yoga Mat,1,7765.8,6465.34
U0043,ORD0707,2024-03-30,Clothing,P0020,Dress,1,2147.43,1572.02
U0090,ORD0458,2023-02-13,Fitness,P0026,Yoga Mat,2,7765.8,6465.34
U0187,ORD0891,2023-12-28,Clothing,P0020,Dress,1,2147.43,1572.02
U0158,ORD0446,2023-10-09,Clothing,P0017,Jeans,2,475.64,420.78
U0164,ORD0811,2023-02-28,Grocery,P0009,Green Tea,2,747.64,566.28
U0020,ORD0688,2024-10-14,Fitness,P0030,Treadmill,3,648.25,452.22
U0104,ORD0373,2024-06-09,Fitness,P0028,Resistance Bands,3,4903.83,4298.51
U0192,ORD0696,2023-06-13,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0008,ORD0147,2024-09-14,Beauty,P0012,Shampoo,1,362.93,257.65
U0174,ORD0801,2024-03-24,Fitness,P0028,Resistance Bands,2,4903.83,4298.51
U0009,ORD0130,2023-03-10,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0061,ORD0798,2024-10-22,Beauty,P0015,Perfume,3,633.17,388.73
U0094,ORD0371,2024-01-28,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0146,ORD0034,2024-09-11,Clothing,P0017,Jeans,1,475.64,420.78
U0040,ORD0696,2024-04-05,Clothing,P0017,Jeans,2,475.64,420.78
U0095,ORD0381,2024-03-30,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0196,ORD0079,2024-08-10,Electronics,P0002,Smartwatch,2,7587.95,5915.55
U0036,ORD0543,2024-01-11,Beauty,P0011,Face Wash,1,650.67,417.63
U0102,ORD0322,2024-10-27,Grocery,P0009,Green Tea,1,747.64,566.28
U0072,ORD0256,2023-04-27,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0007,ORD0754,2023-07-10,Electronics,P0005,Power Bank,2,6410.04,5207.66
U0128,ORD0531,2024-02-01,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0144,ORD0121,2023-09-26,Clothing,P0019,Jacket,2,1122.46,706.37
U0199,ORD0267,2024-12-21,Fitness,P0030,Treadmill,1,648.25,452.22
U0115,ORD0220,2024-09-18,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0074,ORD0711,2024-05-17,Fitness,P0028,Resistance Bands,2,4903.83,4298.51
U0052,ORD0126,2023-05-19,Home & Kitchen,P0022,Water Bottle,3,654.75,571.46
U0019,ORD0463,2023-06-26,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0183,ORD0456,2023-03-31,Fitness,P0030,Treadmill,2,648.25,452.22
U0175,ORD0991,2023-11-24,Home & Kitchen,P0024,Wall Clock,2,1902.7,1438.48
U0171,ORD0356,2024-12-27,Fitness,P0028,Resistance Bands,2,4903.83,4298.51
U0017,ORD0564,2024-07-09,Home & Kitchen,P0021,Mixer Grinder,1,1049.17,785.36
U0075,ORD0913,2023-11-04,Electronics,P0004,Laptop Stand,1,1522.75,1309.34
U0041,ORD0729,2024-12-27,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0180,ORD0654,2023-06-28,Grocery,P0009,Green Tea,3,747.64,566.28
U0093,ORD0521,2023-08-18,Grocery,P0010,Almonds 500g,1,977.5,671.9
U0032,ORD0206,2023-05-23,Beauty,P0015,Perfume,1,633.17,388.73
U0061,ORD0810,2024-05-20,Electronics,P0005,Power Bank,2,6410.04,5207.66
U0007,ORD0370,2024-07-21,Grocery,P0006,Basmati Rice 5kg,2,237.05,211.21
U0147,ORD0378,2024-04-23,Electronics,P0004,Laptop Stand,2,1522.75,1309.34
U0142,ORD0133,2024-09-18,Home & Kitchen,P0024,Wall Clock,1,1902.7,1438.48
U0023,ORD0068,2023-11-13,Beauty,P0015,Perfume,2,633.17,388.73
U0102,ORD0735,2024-05-05,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0135,ORD0421,2024-02-24,Electronics,P0002,Smartwatch,2,7587.95,5915.55
U0148,ORD0076,2023-05-09,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0082,ORD0658,2023-03-17,Electronics,P0005,Power Bank,1,6410.04,5207.66
U0116,ORD0478,2024-11-27,Electronics,P0001,Smartphone,2,4370.86,3869.15
U0133,ORD0353,2023-05-12,Beauty,P0013,Lip Balm,1,510.46,426.52
U0200,ORD0565,2024-10-17,Fitness,P0030,Treadmill,2,648.25,452.22
U0151,ORD0187,2023-05-13,Fitness,P0030,Treadmill,1,648.25,452.22
U0111,ORD0515,2023-02-26,Fitness,P0027,Dumbbells,2,7534.14,6543.01
U0032,ORD0531,2023-06-06,Grocery,P0006,Basmati Rice 5kg,1,237.05,211.21
U0078,ORD0169,2023-06-15,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0083,ORD0958,2024-12-27,Fitness,P0027,Dumbbells,2,7534.14,6543.01
U0058,ORD0355,2024-06-15,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0073,ORD0867,2023-03-22,Grocery,P0006,Basmati Rice 5kg,2,237.05,211.21
U0065,ORD0202,2024-10-12,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0142,ORD0282,2023-05-09,Clothing,P0016,T-shirt,2,1940.37,1263.49
U0161,ORD0311,2024-09-21,Clothing,P0020,Dress,1,2147.43,1572.02
U0137,ORD0096,2024-05-29,Electronics,P0001,Smartphone,3,4370.86,3869.15
U0165,ORD0173,2024-08-29,Grocery,P0009,Green Tea,1,747.64,566.28
U0149,ORD0158,2023-06-25,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0169,ORD0640,2024-09-11,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0087,ORD0863,2024-07-31,Clothing,P0017,Jeans,2,475.64,420.78
U0011,ORD0846,2023-01-30,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0021,ORD0047,2024-10-18,Clothing,P0019,Jacket,1,1122.46,706.37
U0198,ORD0591,2023-09-29,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0167,ORD0216,2024-08-08,Grocery,P0009,Green Tea,1,747.64,566.28
U0107,ORD0633,2024-10-16,Beauty,P0014,Moisturizer,1,279.71,210.98
U0008,ORD0510,2024-10-04,Home & Kitchen,P0025,Bedsheet Set,3,2960.2,1940.28
U0140,ORD0297,2024-10-19,Clothing,P0018,Sneakers,1,2907.21,2449.38
U0078,ORD0495,2023-09-08,Grocery,P0008,Pasta Pack,1,527.28,345.38
U0176,ORD0416,2023-11-01,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0117,ORD0075,2024-12-06,Grocery,P0009,Green Tea,1,747.64,566.28
U0016,ORD0162,2024-03-26,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0107,ORD0496,2024-04-20,Clothing,P0016,T-shirt,1,1940.37,1263.49
U0053,ORD0349,2024-09-13,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0037,ORD0321,2023-11-23,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0188,ORD0882,2023-12-20,Home & Kitchen,P0025,Bedsheet Set,1,2960.2,1940.28
U0103,ORD0134,2024-01-15,Clothing,P0016,T-shirt,2,1940.37,1263.49
U0132,ORD0576,2023-04-19,Fitness,P0027,Dumbbells,1,7534.14,6543.01
U0082,ORD0248,2024-04-22,Clothing,P0018,Sneakers,2,2907.21,2449.38
U0032,ORD0274,2024-04-05,Grocery,P0008,Pasta Pack,1,527.28,345.38
U0064,ORD0145,2023-04-10,Home & Kitchen,P0022,Water Bottle,3,654.75,571.46
U0013,ORD0298,2024-01-29,Grocery,P0008,Pasta Pack,1,527.28,345.38
U0158,ORD0429,2023-09-12,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0041,ORD0834,2023-12-02,Fitness,P0028,Resistance Bands,3,4903.83,4298.51
U0148,ORD0739,2023-11-17,Beauty,P0012,Shampoo,1,362.93,257.65
U0049,ORD0782,2023-06-13,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0128,ORD0528,2024-04-23,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0128,ORD0901,2023-11-12,Fitness,P0030,Treadmill,1,648.25,452.22
U0128,ORD0024,2023-04-03,Grocery,P0007,Olive Oil 1L,1,1698.4,1127.23
U0101,ORD0518,2024-04-13,Grocery,P0009,Green Tea,1,747.64,566.28
U0062,ORD0221,2024-08-20,Fitness,P0028,Resistance Bands,2,4903.83,4298.51
U0091,ORD0050,2023-02-21,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0073,ORD0507,2024-09-03,Beauty,P0012,Shampoo,2,362.93,257.65
U0168,ORD0689,2024-04-26,Home & Kitchen,P0024,Wall Clock,2,1902.7,1438.48
U0074,ORD0550,2023-01-09,Home & Kitchen,P0024,Wall Clock,2,1902.7,1438.48
U0028,ORD0442,2023-05-18,Fitness,P0028,Resistance Bands,1,4903.83,4298.51
U0068,ORD0745,2024-01-10,Home & Kitchen,P0023,Dinner Set,1,1664.51,1329.54
U0196,ORD0413,2024-01-10,Grocery,P0009,Green Tea,2,747.64,566.28
U0012,ORD0411,2023-02-22,Grocery,P0006,Basmati Rice 5kg,1,237.05,211.21
U0146,ORD0576,2023-07-19,Home & Kitchen,P0021,Mixer Grinder,2,1049.17,785.36
U0093,ORD0567,2023-10-23,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0019,ORD0396,2024-05-31,Fitness,P0029,Protein Powder,1,981.39,646.53
U0116,ORD0783,2024-07-17,Home & Kitchen,P0023,Dinner Set,1,1664.51,1329.54
U0072,ORD0846,2024-09-30,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0175,ORD0626,2023-05-02,Beauty,P0013,Lip Balm,1,510.46,426.52
U0033,ORD0999,2023-04-10,Beauty,P0013,Lip Balm,1,510.46,426.52
U0101,ORD0383,2023-12-14,Home & Kitchen,P0022,Water Bottle,1,654.75,571.46
U0143,ORD0962,2024-01-10,Electronics,P0002,Smartwatch,1,7587.95,5915.55
U0194,ORD0148,2023-07-23,Electronics,P0001,Smartphone,1,4370.86,3869.15
U0155,ORD0522,2024-02-16,Electronics,P0004,Laptop Stand,1,1522.75,1309.34
U0129,ORD0042,2023-02-16,Grocery,P0008,Pasta Pack,3,527.28,345.38
U0010,ORD0141,2024-12-31,Home & Kitchen,P0025,Bedsheet Set,1,2960.2,1940.28
U0086,ORD0824,2024-04-30,Electronics,P0003,Bluetooth Speaker,1,2404.17,1555.01
U0133,ORD0468,2023-06-02,Clothing,P0020,Dress,1,2147.43,1572.02
U0156,ORD0915,2024-06-11,Home & Kitchen,P0025,Bedsheet Set,1,2960.2,1940.28
